# X , Y , E , DX
1
0.0452854,0.110473,0.0021262,0.000909663
0.0460593,0.104957,0.00206923,0.000911356
0.0468332,0.107878,0.00208195,0.000913182
0.0476072,0.110304,0.00209509,0.000913824
0.0483811,0.105826,0.00203205,0.000915169
0.049155,0.10976,0.00204332,0.000916984
0.0499289,0.101915,0.00195714,0.00091886
0.0507029,0.108952,0.00199399,0.00092108
0.0514768,0.104797,0.00191554,0.000922616
0.0522507,0.104353,0.00191564,0.000924641
0.0530247,0.106027,0.00191184,0.000926457
0.0537986,0.104385,0.0018798,0.000928404
0.0545725,0.104751,0.00185871,0.000930322
0.0553465,0.104278,0.00183018,0.000932215
0.0561204,0.103309,0.00182176,0.000934223
0.0568943,0.10417,0.00183156,0.000936049
0.0576682,0.107947,0.0018517,0.000938331
0.0584422,0.104925,0.0017985,0.000939809
0.0592161,0.105072,0.00178722,0.000941178
0.05999,0.102281,0.00174618,0.000944184
0.060764,0.10385,0.00176089,0.000946087
0.0615379,0.104915,0.00175042,0.000947877
0.0623118,0.106494,0.00173813,0.000950616
0.0630858,0.10518,0.00171797,0.000952735
0.0638597,0.105901,0.00171462,0.000954574
0.0646336,0.104738,0.00170707,0.000956551
0.0654075,0.103138,0.00167138,0.000958722
0.0661815,0.104054,0.00166667,0.000961255
0.0669554,0.106076,0.00168666,0.000963556
0.0677293,0.101569,0.00164483,0.000965612
0.0685033,0.103715,0.00164319,0.000968399
0.0692772,0.102294,0.00162248,0.000970769
0.0700511,0.102562,0.00161699,0.00097302
0.0708251,0.106941,0.00164664,0.000975408
0.071599,0.106259,0.00161059,0.000977664
0.0723729,0.106923,0.0016229,0.000979741
0.0731468,0.10356,0.00159708,0.00098218
0.0739208,0.107207,0.00159039,0.000985007
0.0746947,0.1065,0.00156919,0.000987395
0.0754686,0.107072,0.00158088,0.000989798
0.0762426,0.104258,0.00155271,0.000992484
0.0770165,0.106905,0.00156171,0.000995157
0.0777904,0.107259,0.00154773,0.000997332
0.0785644,0.107559,0.00154109,0.000999633
0.0793383,0.108187,0.0015504,0.00100267
0.0801122,0.106514,0.00152604,0.00100574
0.0808861,0.110298,0.00153768,0.00100806
0.0816601,0.106832,0.00150545,0.00101043
0.082434,0.108866,0.00153129,0.00101276
0.0832079,0.104751,0.00148203,0.00101527
0.0839819,0.10572,0.00148481,0.00101828
0.0847558,0.106714,0.00147083,0.00102079
0.0855297,0.106515,0.00149784,0.00102356
0.0863037,0.106658,0.00145697,0.00102687
0.0870776,0.107563,0.00147237,0.00102962
0.0878515,0.106977,0.00145526,0.00103218
0.0886254,0.107196,0.00146298,0.00103476
0.0893994,0.108103,0.0014615,0.00103787
0.0901733,0.106874,0.00144566,0.00104078
0.0909472,0.1066,0.0014386,0.00104372
0.0917212,0.107738,0.00145131,0.00104731
0.0924951,0.105529,0.00144235,0.00105026
0.093269,0.10845,0.00147298,0.0010537
0.094043,0.10976,0.00147418,0.00105694
0.0948169,0.109934,0.00149939,0.00105987
0.0955908,0.107779,0.00147925,0.001063
0.0963647,0.109869,0.00150098,0.00106596
0.0971387,0.106808,0.00149266,0.00106913
0.0979126,0.108893,0.00152486,0.00107227
0.0986865,0.108362,0.00153864,0.00107567
0.0994605,0.107711,0.00156701,0.00107909
0.100234,0.107209,0.00156706,0.00108199
0.101008,0.107684,0.00159609,0.00108499
0.101782,0.106596,0.00161774,0.00108849
0.102556,0.110267,0.00167725,0.00109216
0.10333,0.109483,0.00169499,0.00109572
0.104104,0.107769,0.00172495,0.00109897
0.104878,0.106994,0.00173928,0.00110197
0.105652,0.10763,0.00178443,0.00110543
0.106426,0.109888,0.00184171,0.00110881
0.1072,0.105102,0.0018483,0.00111151
0.107974,0.110379,0.0019385,0.00111449
0.108748,0.10827,0.00194641,0.00111771
0.109522,0.109426,0.00198992,0.00112057
0.110295,0.105822,0.00201418,0.00112336
0.111069,0.106367,0.00205332,0.00112646
0.111843,0.109147,0.00213601,0.00112998
0.112617,0.109256,0.00216514,0.00113355
0.113391,0.104264,0.00216546,0.00113724
0.114165,0.106019,0.00218461,0.0011406
0.114939,0.107425,0.00225396,0.00114382
0.115713,0.105256,0.00231778,0.00114749
0.116487,0.107676,0.00235068,0.0011507
0.117261,0.108232,0.00246866,0.00115334
0.118035,0.108545,0.00250869,0.00115764
0.118809,0.106592,0.00250104,0.00116129
0.119583,0.105656,0.00261364,0.00116448
0.120357,0.111586,0.00273495,0.00116949
0.121131,0.107215,0.00268967,0.0011731
0.121904,0.106172,0.00281809,0.00117573
0.122678,0.0993785,0.00280755,0.00117908
0.123452,0.0999707,0.00289531,0.00118351
0.124226,0.10511,0.00301558,0.00118794
0.125,0.0994982,0.00301508,0.0011923
0.125774,0.0983562,0.00316594,0.00119523
0.126548,0.102642,0.00334608,0.00119836
0.127322,0.108259,0.0035992,0.0012031
0.128096,0.106605,0.00365063,0.001207
0.12887,0.103331,0.00391523,0.00121169
0.129644,0.0983905,0.00386838,0.0012151
0.130418,0.108844,0.00461123,0.00121907
0.131192,0.104308,0.00448761,0.0012245
0.131966,0.103711,0.0050205,0.00122777
0.132739,0.108494,0.00518225,0.00123371
0.133513,0.0923687,0.00546418,0.00123852
0.134287,0.102346,0.00625936,0.00124249
0.135061,0.109705,0.00747527,0.00124823
0.135835,0.102854,0.00717765,0.00125278
0.136609,0.0944651,0.00860947,0.0012566
0.137383,0.108576,0.00948638,0.0012615
0.138157,0.112478,0.011135,0.00126869
0.138931,0.0984904,0.0107211,0.00127346
0.139705,0.118236,0.0119902,0.00127835
0.140479,0.107927,0.0148842,0.0012848
0.141253,0.0911072,0.0134749,0.00129092
0.142027,0.0938565,0.0120492,0.0012949
0.142801,0.0990011,0.0204244,0.00129848
0.143574,0.106343,0.0164088,0.00130567
0.144348,0.0887517,0.0164849,0.00131298
0.145122,0.0823274,0.0150417,0.00131768
0.145896,0.0954619,0.0181011,0.00132141
0.14667,0.0819763,0.0241459,0.00132618
0.147444,0.112051,0.0301608,0.00133283
0.148218,0.0746035,0.0400739,0.00133927
0.148992,0.0349359,0.0286202,0.000670923
0.149766,0,0,0
0.15054,0,0,0
0.151314,0,0,0
0.152088,0,0,0
0.152862,0,0,0
0.153636,0,0,0
0.154409,0,0,0
0.155183,0,0,0
