# X , Y , E , DX
1
0.107433,0.184006,0.00190733,0.0012337
0.108303,0.181622,0.00191316,0.0012379
0.109173,0.179107,0.00192791,0.00124165
0.110042,0.17968,0.00194937,0.00124557
0.110912,0.181817,0.00198437,0.00124996
0.111782,0.175263,0.00196891,0.00125407
0.112652,0.178282,0.00200799,0.00125838
0.113522,0.176653,0.00204062,0.00126275
0.114392,0.180163,0.0021049,0.00126707
0.115262,0.177802,0.00212292,0.00127173
0.116132,0.180485,0.0021833,0.00127602
0.117001,0.179389,0.00222746,0.00128028
0.117871,0.17691,0.00222801,0.00128495
0.118741,0.178566,0.0022956,0.00128873
0.119611,0.176691,0.00232749,0.00129245
0.120481,0.17992,0.00241655,0.00129654
0.121351,0.173746,0.00241193,0.00130093
0.122221,0.176446,0.00246702,0.00130571
0.123091,0.177407,0.00252906,0.00130961
0.12396,0.171838,0.00252818,0.00131338
0.12483,0.177609,0.00265409,0.00131687
0.1257,0.174909,0.00268165,0.00132131
0.12657,0.173402,0.00274627,0.00132619
0.12744,0.175213,0.00273679,0.00133012
0.12831,0.184633,0.00296534,0.0013351
0.12918,0.172128,0.00279776,0.00133968
0.13005,0.173878,0.00300771,0.00134346
0.13092,0.173671,0.0029669,0.0013484
0.131789,0.170728,0.00306661,0.00135286
0.132659,0.168384,0.00308203,0.00135675
0.133529,0.176951,0.00328782,0.00136149
0.134399,0.168784,0.00326843,0.00136694
0.135269,0.169217,0.00334392,0.00137141
0.136139,0.175004,0.00355894,0.00137605
0.137009,0.1738,0.00354181,0.00138072
0.137879,0.170952,0.00363839,0.00138489
0.138748,0.17119,0.00386879,0.00139044
0.139618,0.174679,0.00392325,0.00139555
0.140488,0.170428,0.00402806,0.00140103
0.141358,0.171388,0.0042401,0.00140572
0.142228,0.163125,0.00432546,0.00140975
0.143098,0.171959,0.00458687,0.00141573
0.143968,0.164507,0.0047417,0.00142135
0.144838,0.163401,0.00493868,0.00142701
0.145707,0.167561,0.00521553,0.00143192
0.146577,0.176843,0.00606984,0.00143831
0.147447,0.151969,0.00543541,0.00144544
0.148317,0.171188,0.00676777,0.00144956
0.149187,0.168628,0.00754567,0.00145502
0.150057,0.160867,0.00767798,0.00146278
0.150927,0.162489,0.00837331,0.00146927
0.151797,0.166462,0.0112561,0.00147593
0.152667,0.146629,0.0092098,0.00148267
0.153536,0.151069,0.0102288,0.00148884
0.154406,0.147825,0.0110033,0.00149469
0.155276,0.14853,0.0112421,0.00150174
0.156146,0.160379,0.0150853,0.00150953
0.157016,0.176998,0.0172643,0.00151433
0.157886,0.171713,0.0149127,0.00152113
0.158756,0.149015,0.0165649,0.0015293
0.159626,0.134994,0.0134242,0.00153504
0.160495,0.184816,0.0196117,0.00154154
0.161365,0.146586,0.0185876,0.00154973
0.162235,0.156893,0.0189305,0.00155511
0.163105,0.155841,0.0265484,0.00155971
0.163975,0.147228,0.0240027,0.00156639
0.164845,0.198988,0.0410019,0.00157546
0.165715,0.106302,0.0261897,0.0015842
0.166585,0.190442,0.0493982,0.00158975
0.167454,0.203315,0.0603651,0.00159477
0.168324,0.135107,0.0624789,0.000798644
0.169194,0,0,0
0.170064,0,0,0
0.170934,0,0,0
0.171804,0,0,0
0.172674,0,0,0
0.173544,0,0,0
0.174413,0,0,0
