,X,Y,E,DX,q_range,y_range_fit,y_fit
0,0.00111314,0.0,0.0,0.0,0.01,24.9802163754,1.87545780135
1,0.00184613,0.0,0.0,0.0,0.0100452261307,24.1664525406,1.87545780135
2,0.00257911,0.0,0.0,0.0,0.0100904522613,23.3526887058,1.87545780135
3,0.0033121,0.0,0.0,0.0,0.010135678392,22.538924871,1.87545780135
4,0.00404508,0.0,0.0,0.0,0.0101809045226,21.7251610362,1.87545780135
5,0.00477807,0.0,0.0,0.0,0.0102261306533,20.9113972015,1.87545780135
6,0.00551105,0.0,0.0,0.000396397,0.0102713567839,20.0976333667,1.87545780135
7,0.00624404,32.0935,0.428921,0.000803983,0.0103165829146,19.2838695319,83.9547382447
8,0.00697702,30.5495,0.124036,0.000815195,0.0103618090452,18.4701056971,80.0059508266
9,0.00771001,23.2155,0.10796,0.000815858,0.0104070351759,17.6563418623,61.2492105903
10,0.00844299,18.3482,0.068135,0.00081665,0.0104522613065,16.8425780276,48.8010674554
11,0.00917598,14.3642,0.0470453,0.000820582,0.0104974874372,16.0288141928,38.6119683142
12,0.00990896,9.67461,0.0392888,0.000822441,0.0105427135678,15.215050358,26.6183193581
13,0.0106419,4.51804,0.0258969,0.000820755,0.0105879396985,14.4012865232,13.4303668083
14,0.0113749,3.12895,0.0204668,0.000821375,0.0106331658291,13.5875226884,9.87776245941
15,0.0121079,2.13506,0.0178865,0.00082072,0.0106783919598,13.2535025585,7.33588400926
16,0.0128409,1.47759,0.0135377,0.00082153,0.0107236180905,13.0343067216,5.65440132544
17,0.0135739,1.19468,0.0117793,0.000822602,0.0107688442211,12.8151108847,4.9308576412
18,0.0143069,0.937428,0.0105684,0.000821546,0.0108140703518,12.5959150478,4.27293441523
19,0.0150399,0.804537,0.00907984,0.000822626,0.0108592964824,12.376719211,3.93306504425
20,0.0157728,0.736162,0.00881124,0.000822936,0.0109045226131,12.1575233741,3.75819565324
21,0.0165058,0.654432,0.00812837,0.000822277,0.0109497487437,11.9383275372,3.54917078557
22,0.0172388,0.592981,0.00730676,0.000823736,0.0109949748744,11.7191317003,3.39200955783
23,0.0179718,0.522733,0.00694607,0.00082377,0.011040201005,11.4999358634,3.21234996032
24,0.0187048,0.450008,0.0062063,0.000824085,0.0110854271357,11.2807400265,3.02635542341
25,0.0194378,0.39005,0.00567299,0.000825251,0.0111306532663,11.0615441896,2.87301255035
26,0.0201708,0.328695,0.00520175,0.000825265,0.011175879397,10.8423483527,2.71609684307
27,0.0209037,0.290976,0.00474028,0.000826532,0.0112211055276,10.6231525158,2.61963031934
28,0.0216367,0.270993,0.00455675,0.000827285,0.0112663316583,10.4039566789,2.56852370084
29,0.0223697,0.256524,0.00435098,0.000827278,0.0113115577889,10.184760842,2.53151916382
30,0.0231027,0.249405,0.00417897,0.000828745,0.0113567839196,9.96556500514,2.51331228712
31,0.0238357,0.227462,0.00394938,0.000829365,0.0114020100503,9.78375092801,2.45719295919
32,0.0245687,0.22814,0.00401384,0.000829813,0.0114472361809,9.62691692133,2.45892694745
33,0.0253016,0.217645,0.00394431,0.000830199,0.0114924623116,9.47008291466,2.43208593453
34,0.0260346,0.214744,0.00381579,0.000830215,0.0115376884422,9.31324890799,2.42466661309
35,0.0267676,0.204245,0.00368576,0.000831489,0.0115829145729,9.15641490131,2.39781537015
36,0.0275006,0.202177,0.00361977,0.000832905,0.0116281407035,8.99958089464,2.39252645021
37,0.0282336,0.189645,0.00337447,0.000833439,0.0116733668342,8.84274688797,2.3604758
38,0.0289666,0.182227,0.00331772,0.000834139,0.0117185929648,8.6859128813,2.34150422936
39,0.0296996,0.165331,0.00313153,0.000835471,0.0117638190955,8.52907887462,2.29829262818
40,0.0304325,0.162623,0.00301749,0.000835916,0.0118090452261,8.37224486795,2.29136690517
41,0.0311655,0.152885,0.00297967,0.00083667,0.0118542713568,8.21541086128,2.26646192339
42,0.0318985,0.145363,0.00283016,0.000837737,0.0118994974874,8.0585768546,2.24722437225
43,0.0326315,0.146748,0.00285422,0.00083869,0.0119447236181,7.90174284793,2.2507665164
44,0.0333645,0.140013,0.00278572,0.000839615,0.0119899497487,7.74490884126,2.23354172154
