,X,Y,E,DX,q_range,y_range_fit,y_fit
0,0.00117136,0.0,0.0,0.0,0.01,22.8687413498,2.21718673013
1,0.00194529,0.0,0.0,0.0,0.0100452261307,22.3679595809,2.21718673013
2,0.00271922,0.0,0.0,0.0,0.0100904522613,21.867177812,2.21718673013
3,0.00349315,0.0,0.0,0.0,0.010135678392,21.3663960432,2.21718673013
4,0.00426708,0.0,0.0,0.0,0.0101809045226,20.8656142743,2.21718673013
5,0.00504101,0.0,0.0,0.0,0.0102261306533,20.3648325054,2.21718673013
6,0.00581494,0.0,0.0,0.000416947,0.0102713567839,19.8640507365,2.21718673013
7,0.00658887,32.3286,0.434065,0.000845943,0.0103165829146,19.3632689676,57.8086455275
8,0.0073628,29.7332,0.121886,0.000858171,0.0103618090452,18.8624871988,53.3456600545
9,0.00813673,22.0492,0.104494,0.000859166,0.0104070351759,18.3617054299,40.1324442209
10,0.00891066,17.7615,0.0668747,0.00086003,0.0104522613065,17.860923661,32.7594216376
11,0.00968459,14.0407,0.0462769,0.000864534,0.0104974874372,17.3823435411,26.361226235
12,0.0104585,9.05727,0.0377878,0.000866831,0.0105427135678,16.9073160856,17.7918435981
13,0.0112324,4.33019,0.0252432,0.000865228,0.0105879396985,16.4322886301,9.66327406363
14,0.0120064,2.95928,0.0199091,0.00086599,0.0106331658291,15.9572611747,7.30589122676
15,0.0127803,2.05715,0.0173783,0.000864943,0.0106783919598,15.4822337192,5.75461085196
16,0.0135542,1.46926,0.0134507,0.000865803,0.0107236180905,15.0072062637,4.74368978787
17,0.0143282,1.22929,0.0119762,0.000866887,0.0107688442211,14.5321788082,4.33104332723
18,0.0151021,0.997202,0.0108795,0.000866093,0.0108140703518,14.0571513528,3.93195055831
19,0.015876,0.871807,0.00937368,0.000868007,0.0108592964824,13.5821238973,3.71632442615
20,0.01665,0.79309,0.00906552,0.000868305,0.0109045226131,13.1070964418,3.58096462517
21,0.0174239,0.669959,0.00811735,0.000868025,0.0109497487437,12.6320689863,3.36923161127
22,0.0181978,0.581763,0.00722701,0.000870051,0.0109949748744,12.1570415309,3.21757195697
23,0.0189717,0.49502,0.00659353,0.000869951,0.011040201005,11.6820140754,3.06841084543
24,0.0197457,0.412289,0.00592339,0.000870382,0.0110854271357,11.2069866199,2.92614866959
25,0.0205196,0.358029,0.00540966,0.000871536,0.0111306532663,10.7319591645,2.83284451926
26,0.0212935,0.321526,0.00502794,0.000870967,0.011175879397,10.256931709,2.77007486575
27,0.0220675,0.291761,0.00471706,0.000872822,0.0112211055276,9.78190425351,2.71889170993
28,0.0228414,0.274213,0.00451877,0.000873973,0.0112663316583,9.55992792812,2.68871660433
29,0.0236153,0.257146,0.00429698,0.000874182,0.0113115577889,9.42218205709,2.6593686144
30,0.0243893,0.243864,0.00412059,0.000876358,0.0113567839196,9.28443618606,2.6365292166
31,0.0251632,0.241492,0.00399011,0.000877022,0.0114020100503,9.14669031502,2.63245038423
32,0.0259371,0.228214,0.00396421,0.000877645,0.0114472361809,9.00894444399,2.60961786473
33,0.026711,0.219841,0.00384741,0.000878219,0.0114924623116,8.87119857296,2.59521986158
34,0.027485,0.205536,0.00367217,0.000877751,0.0115376884422,8.73345270192,2.57062133835
35,0.0282589,0.190164,0.00353676,0.000879359,0.0115829145729,8.59570683089,2.54418802838
36,0.0290328,0.182515,0.00335569,0.000881175,0.0116281407035,8.45796095986,2.53103499768
37,0.0298068,0.173578,0.00322732,0.000881579,0.0116733668342,8.32021508882,2.51566715412
38,0.0305807,0.161854,0.00306781,0.000882996,0.0117185929648,8.18246921779,2.49550685448
39,0.0313546,0.14409,0.00285403,0.000884631,0.0117638190955,8.04472334676,2.46496032064
40,0.0321286,0.141089,0.00277254,0.000885589,0.0118090452261,7.90697747572,2.45979987546
41,0.0329025,0.139065,0.00275876,0.000886557,0.0118542713568,7.76923160469,2.45631945526
42,0.0336764,0.137157,0.0027123,0.000888223,0.0118994974874,7.63148573365,2.45303850578
43,0.0344503,0.129923,0.0026302,0.000888643,0.0119447236181,7.49373986262,2.44059909878
44,0.0352243,0.125094,0.00258011,0.000888951,0.0119899497487,7.35599399159,2.43229527014
45,0.0359982,0.125539,0.00252398,0.000891085,0.0120351758794,7.24821005739,2.43306048111
