# X , Y , E , DX
1
0.0949352,0.117762,0.00168786,0.00100698
0.0956682,0.122819,0.00174355,0.0010101
0.0964012,0.120195,0.00174552,0.00101269
0.0971342,0.122306,0.00180533,0.00101587
0.0978672,0.121631,0.00183557,0.00101887
0.0986001,0.123462,0.00187593,0.00102121
0.0993331,0.121029,0.00192434,0.00102438
0.100066,0.122247,0.00195165,0.00102743
0.100799,0.119273,0.00197103,0.00102986
0.101532,0.122392,0.00203158,0.00103297
0.102265,0.12204,0.00208618,0.00103572
0.102998,0.124082,0.00214898,0.00103824
0.103731,0.123605,0.00217077,0.00104058
0.104464,0.12019,0.00219221,0.00104334
0.105197,0.119523,0.00221963,0.00104658
0.10593,0.121729,0.00229487,0.00104907
0.106663,0.122642,0.00237502,0.00105209
0.107396,0.121275,0.00235893,0.00105551
0.108129,0.117805,0.0023736,0.0010587
0.108862,0.121107,0.00245833,0.00106144
0.109595,0.119748,0.00252093,0.00106391
0.110328,0.124381,0.00261521,0.00106708
0.111061,0.118674,0.00260475,0.0010706
0.111794,0.119501,0.00271242,0.00107371
0.112527,0.125089,0.0028052,0.0010763
0.11326,0.126329,0.00290302,0.00107947
0.113993,0.12465,0.00294555,0.00108298
0.114726,0.11877,0.00290713,0.00108564
0.115459,0.119181,0.00306981,0.00108846
0.116192,0.121086,0.00311917,0.0010922
0.116925,0.125365,0.0033385,0.00109577
0.117658,0.119784,0.00334975,0.00109881
0.118391,0.12151,0.003403,0.0011016
0.119124,0.120571,0.00354897,0.00110539
0.119857,0.119434,0.00367081,0.00110928
0.12059,0.120877,0.00393162,0.00111222
0.121323,0.116313,0.00389558,0.00111604
0.122056,0.112597,0.00413221,0.00111996
0.122789,0.117835,0.00429922,0.00112327
0.123522,0.118509,0.00469498,0.00112601
0.124255,0.122798,0.00506703,0.0011303
0.124988,0.119837,0.00569422,0.00113469
0.125721,0.117853,0.00582459,0.00113928
0.126454,0.116667,0.00607577,0.00114357
0.127187,0.121843,0.00716163,0.00114773
0.12792,0.105661,0.00693927,0.00115237
0.128653,0.117105,0.0080676,0.00115549
0.129386,0.118116,0.00977508,0.00115937
0.130119,0.122104,0.0107794,0.00116469
0.130851,0.0994498,0.00945142,0.00117217
0.131584,0.109311,0.0111472,0.00117637
0.132317,0.122542,0.0149499,0.00118055
0.13305,0.0985226,0.0113558,0.00118723
0.133783,0.0957236,0.0123121,0.00119125
0.134516,0.118886,0.017192,0.00119451
0.135249,0.111494,0.0178864,0.00120103
0.135982,0.101498,0.0189523,0.00120866
0.136715,0.0758609,0.0131219,0.00121306
0.137448,0.105482,0.0226617,0.00121677
0.138181,0.0425391,0.0175227,0.00122234
0.138914,0.0964415,0.0227319,0.00122589
0.139647,0.0822045,0.0326128,0.00122912
0.14038,0.0764251,0.0308322,0.00123659
0.141113,0.0960596,0.0442625,0.00124196
0.141846,0.150141,0.0750915,0.000621565
0.142579,0,0,0
0.143312,0,0,0
0.144045,0,0,0
0.144778,0,0,0
0.145511,0,0,0
0.146244,0,0,0
0.146977,0,0,0
